  Time                  V(Vbuck)             
  1.460753000000e-04  2.530971750296e-01  
  1.460754000000e-04  2.530989497767e-01  
  1.460758281290e-04  2.531065484960e-01  
  1.460762452218e-04  2.531139521459e-01  
  1.460763000000e-04  2.531149245517e-01  
  1.460764000000e-04  2.531166997548e-01  
  1.460767000000e-04  2.531220256337e-01  
  1.460768000000e-04  2.531238010182e-01  
  1.460771000000e-04  2.531291274533e-01  
  1.460772000000e-04  2.531309030232e-01  
  1.460773000000e-04  2.531326786405e-01  
  1.460778000000e-04  2.531415574083e-01  
  1.460781586058e-04  2.531479260686e-01  
  1.460784740447e-04  2.531535072294e-01  
  1.460786144882e-04  2.531559854051e-01  
  1.460786547795e-04  2.531566955382e-01  
  1.460787160605e-04  2.531577747970e-01  
  1.460788386226e-04  2.531599296865e-01  
  1.460790837467e-04  2.531642080493e-01  
  1.460792803722e-04  2.531675993408e-01  
  1.460794549951e-04  2.531705754707e-01  
  1.460796077320e-04  2.531731470442e-01  
  1.460797463361e-04  2.531754532838e-01  
  1.460799385378e-04  2.531786062047e-01  
  1.460803229412e-04  2.531847437159e-01  
  1.460810917480e-04  2.531963229560e-01  
  1.460816088183e-04  2.532035801636e-01  
  1.460822089626e-04  2.532114779490e-01  
  1.460828906907e-04  2.532197857228e-01  
  1.460842541469e-04  2.532344788490e-01  
  1.460845603192e-04  2.532374486685e-01  
  1.460851726638e-04  2.532430613944e-01  
  1.460862507628e-04  2.532519874591e-01  
  1.460869114431e-04  2.532570681512e-01  
  1.460877117286e-04  2.532630347277e-01  
  1.460883356215e-04  2.532676837770e-01  
  1.460891143935e-04  2.532734871756e-01  
  1.460906719374e-04  2.532850938864e-01  
  1.460937870251e-04  2.533083051843e-01  
  1.461000172006e-04  2.533547191969e-01  
  1.461124775516e-04  2.534475144476e-01  
  1.461373982536e-04  2.536329772871e-01  
  1.461872396575e-04  2.540034021991e-01  
  1.462802705871e-04  2.546930322557e-01  
  1.464663324462e-04  2.560653336810e-01  
  1.468384561645e-04  2.587821207870e-01  
  1.473684129821e-04  2.625872514923e-01  
  1.478983697997e-04  2.663173699472e-01  
  1.484283266174e-04  2.699725940829e-01  
  1.489582834350e-04  2.735530216314e-01  
  1.494882402526e-04  2.770588210296e-01  
  1.500000000030e-04  2.803735706098e-01  
  1.500005000027e-04  2.803767752019e-01  
  1.500010000000e-04  2.803799797097e-01  
  1.500011000000e-04  2.803806206121e-01  
  1.500011251166e-04  2.803807815851e-01  
  1.500011753498e-04  2.803811035311e-01  
  1.500012758162e-04  2.803817474203e-01  
  1.500014767491e-04  2.803830351900e-01  
  1.500018786148e-04  2.803856106950e-01  
  1.500019000000e-04  2.803857477489e-01  
  1.500020000000e-04  2.803863886295e-01  
  1.500027000000e-04  2.803908747204e-01  
  1.500028000000e-04  2.803915155775e-01  
  1.500028182714e-04  2.803916326706e-01  
  1.500028548142e-04  2.803918668569e-01  
  1.500029070614e-04  2.803922016855e-01  
  1.500030115557e-04  2.803928713413e-01  
  1.500031252120e-04  2.803935997092e-01  
  1.500032847941e-04  2.803946223866e-01  
  1.500035021881e-04  2.803960155375e-01  
  1.500038007701e-04  2.803979289553e-01  
  1.500043580736e-04  2.804015002910e-01  
  1.500050000030e-04  2.804056138253e-01  
  1.500051114637e-04  2.804063280612e-01  
  1.500053343757e-04  2.804077564668e-01  
  1.500057801999e-04  2.804106132376e-01  
  1.500066718481e-04  2.804163266256e-01  
  1.500072998389e-04  2.804203504552e-01  
  1.500080689251e-04  2.804252782103e-01  
  1.500089506082e-04  2.804309272123e-01  
  1.500107139743e-04  2.804422245971e-01  
  1.500142407067e-04  2.804648168985e-01  
  1.500212941713e-04  2.805099916253e-01  
  1.500354011006e-04  2.806003015728e-01  
  1.500500000030e-04  2.806937055834e-01  
  1.500502000027e-04  2.806949847878e-01  
  1.500506000057e-04  2.806975431804e-01  
  1.500514000118e-04  2.807026598597e-01  
  1.500520000030e-04  2.807064971762e-01  
  1.500521600042e-04  2.807075204659e-01  
  1.500524800067e-04  2.807095670306e-01  
  1.500531200115e-04  2.807136600791e-01  
  1.500534000000e-04  2.807154506659e-01  
  1.500534600000e-04  2.807158343764e-01  
  1.500535800009e-04  2.807166018008e-01  
  1.500536000000e-04  2.807167296974e-01  
  1.500536800006e-04  2.807172413111e-01  
  1.500537000000e-04  2.807173692091e-01  
  1.500537640051e-04  2.807177785272e-01  
  1.500537876046e-04  2.807179294483e-01  
  1.500538000000e-04  2.807180087177e-01  
  1.500538224012e-04  2.807181519754e-01  
  1.500538672037e-04  2.807184384904e-01  
  1.500539000000e-04  2.807186482251e-01  
  1.500539100000e-04  2.807187121756e-01  
  1.500539300002e-04  2.807188400776e-01  
  1.500539700005e-04  2.807190958811e-01  
  1.500540000030e-04  2.807192877480e-01  
  1.500540080031e-04  2.807193389086e-01  
  1.500540240043e-04  2.807194412372e-01  
  1.500540560069e-04  2.807196458938e-01  
  1.500541200121e-04  2.807200552069e-01  
  1.500542480224e-04  2.807208738305e-01  
  1.500545040429e-04  2.807225110631e-01  
  1.500550160841e-04  2.807257854742e-01  
  1.500560401664e-04  2.807323340942e-01  
  1.500565000000e-04  2.807352744664e-01  
  1.500566000000e-04  2.807359139007e-01  
  1.500573000000e-04  2.807403898730e-01  
  1.500574000000e-04  2.807410292872e-01  
  1.500579000000e-04  2.807442263180e-01  
  1.500580000000e-04  2.807448657157e-01  
  1.500590967255e-04  2.807518779810e-01  
  1.500605060028e-04  2.807608881819e-01  
  1.500619674342e-04  2.807702312746e-01  
  1.500639995800e-04  2.807832220654e-01  
  1.500674424933e-04  2.808052289042e-01  
  1.500743283199e-04  2.808492331719e-01  
  1.500880999731e-04  2.809372040661e-01  
  1.501000000030e-04  2.810131789391e-01  
  1.501005000027e-04  2.810163702974e-01  
  1.501015000569e-04  2.810227530990e-01  
  1.501035001652e-04  2.810355180687e-01  
  1.501050000030e-04  2.810450896000e-01  
  1.501054000247e-04  2.810476423065e-01  
  1.501062000308e-04  2.810527473826e-01  
  1.501072000000e-04  2.810591282602e-01  
  1.501073000000e-04  2.810597663538e-01  
  1.501078000000e-04  2.810629567806e-01  
  1.501082000000e-04  2.810655090765e-01  
  1.501083000000e-04  2.810661471441e-01  
  1.501089000000e-04  2.810699754877e-01  
  1.501090000000e-04  2.810706135353e-01  
  1.501090188680e-04  2.810707339225e-01  
  1.501090566040e-04  2.810709746964e-01  
  1.501091164881e-04  2.810713567838e-01  
  1.501092362562e-04  2.810721209556e-01  
  1.501093566296e-04  2.810728889858e-01  
  1.501095396112e-04  2.810740564726e-01  
  1.501099055744e-04  2.810763914210e-01  
  1.501100000030e-04  2.810769938963e-01  
  1.501100731956e-04  2.810774608782e-01  
  1.501102195763e-04  2.810783948109e-01  
  1.501105123375e-04  2.810802626578e-01  
  1.501107969497e-04  2.810820784936e-01  
  1.501110336453e-04  2.810836313294e-01  
  1.501111804451e-04  2.810846226389e-01  
  1.501112903295e-04  2.810853813040e-01  
  1.501115010878e-04  2.810868783250e-01  
  1.501118247224e-04  2.810892794419e-01  
  1.501119727794e-04  2.810904145778e-01  
  1.501120416856e-04  2.810909501815e-01  
  1.501121071227e-04  2.810914630003e-01  
  1.501122379968e-04  2.810925017739e-01  
  1.501124997450e-04  2.810946455505e-01  
  1.501130232414e-04  2.810993399371e-01  
  1.501140702342e-04  2.811107316158e-01  
  1.501151433041e-04  2.811248756353e-01  
  1.501166447824e-04  2.811471255564e-01  
  1.501184705471e-04  2.811766606051e-01  
  1.501203898167e-04  2.812083984694e-01  
  1.501210076561e-04  2.812187058329e-01  
  1.501218225633e-04  2.812323191526e-01  
  1.501227894624e-04  2.812484863061e-01  
  1.501247232606e-04  2.812808394869e-01  
  1.501271424641e-04  2.813213483220e-01  
  1.501308983018e-04  2.813843061043e-01  
  1.501384099772e-04  2.815104464756e-01  
  1.501522457054e-04  2.817434956953e-01  
  1.501697188070e-04  2.820390967673e-01  
  1.501915490081e-04  2.824103745361e-01  
  1.502224003723e-04  2.829387956581e-01  
  1.502841031005e-04  2.840086836249e-01  
  1.503123000000e-04  2.845033893047e-01  
  1.503181000000e-04  2.846055986363e-01  
  1.503193000000e-04  2.846267645873e-01  
  1.503194000000e-04  2.846285287127e-01  
  1.503196000000e-04  2.846320570967e-01  
  1.503197000000e-04  2.846338213566e-01  
  1.503198000000e-04  2.846355856615e-01  
  1.503202272908e-04  2.846431248985e-01  
  1.503206442905e-04  2.846504833554e-01  
  1.503207000000e-04  2.846514664777e-01  
  1.503208000000e-04  2.846532312417e-01  
  1.503211000000e-04  2.846585258072e-01  
  1.503212000000e-04  2.846602907511e-01  
  1.503215000000e-04  2.846655858561e-01  
  1.503216000000e-04  2.846673509856e-01  
  1.503217000000e-04  2.846691161593e-01  
  1.503222000000e-04  2.846779427120e-01  
  1.503225595371e-04  2.846842903729e-01  
  1.503228753020e-04  2.846898443256e-01  
  1.503230159550e-04  2.846923115088e-01  
  1.503230563045e-04  2.846930184538e-01  
  1.503231176671e-04  2.846940927391e-01  
  1.503232403921e-04  2.846962376721e-01  
  1.503234858422e-04  2.847004991619e-01  
  1.503237893602e-04  2.847056872977e-01  
  1.503240370920e-04  2.847098419573e-01  
  1.503242627980e-04  2.847135582374e-01  
  1.503246583773e-04  2.847198886728e-01  
  1.503251874616e-04  2.847279762086e-01  
  1.503261750361e-04  2.847418923740e-01  
  1.503264764121e-04  2.847458336926e-01  
  1.503270791640e-04  2.847533022049e-01  
  1.503282846680e-04  2.847667019299e-01  
  1.503296110576e-04  2.847793574041e-01  
  1.503298272641e-04  2.847812204420e-01  
  1.503302596772e-04  2.847847957761e-01  
  1.503303677805e-04  2.847856603619e-01  
  1.503305839870e-04  2.847873554699e-01  
  1.503306380386e-04  2.847877722830e-01  
  1.503307461419e-04  2.847885977426e-01  
  1.503309623484e-04  2.847902193546e-01  
  1.503311925015e-04  2.847919233596e-01  
  1.503313588125e-04  2.847931478359e-01  
  1.503316725285e-04  2.847954528300e-01  
  1.503322999605e-04  2.848000636013e-01  
  1.503335548245e-04  2.848092848652e-01  
  1.503360645526e-04  2.848277257115e-01  
  1.503410840088e-04  2.848646014038e-01  
  1.503511229210e-04  2.849383303301e-01  
  1.503712007456e-04  2.850857017656e-01  
  1.504113563948e-04  2.853801110904e-01  
  1.504792222434e-04  2.858766807785e-01  
  1.506149539404e-04  2.868660431067e-01  
  1.508864173346e-04  2.888296686936e-01  
  1.514163741522e-04  2.926051436283e-01  
  1.519463309699e-04  2.963040969696e-01  
  1.524762877875e-04  2.999266224714e-01  
  1.530062446051e-04  3.034729117305e-01  
  1.535362014227e-04  3.069430976195e-01  
  1.540661582404e-04  3.103373273043e-01  
  1.545961150580e-04  3.136557554058e-01  
  1.550000000030e-04  3.161339512678e-01  
  1.550005000027e-04  3.161369919396e-01  
  1.550010000000e-04  3.161400325335e-01  
  1.550011000000e-04  3.161406406521e-01  
  1.550011251166e-04  3.161407933913e-01  
  1.550011753498e-04  3.161410988693e-01  
  1.550012758162e-04  3.161417098221e-01  
  1.550014767491e-04  3.161429317162e-01  
  1.550018786148e-04  3.161453754766e-01  
  1.550019000000e-04  3.161455055199e-01  
  1.550020000000e-04  3.161461136160e-01  
  1.550027000000e-04  3.161503702170e-01  
  1.550028000000e-04  3.161509782917e-01  
  1.550028182685e-04  3.161510893772e-01  
  1.550028548054e-04  3.161513115477e-01  
  1.550029118722e-04  3.161516585545e-01  
  1.550030067740e-04  3.161522356231e-01  
  1.550031073452e-04  3.161528471635e-01  
  1.550032656235e-04  3.161538095941e-01  
  1.550034631803e-04  3.161550108548e-01  
  1.550038582939e-04  3.161574133429e-01  
  1.550046485211e-04  3.161622181978e-01  
  1.550050000030e-04  3.161643552746e-01  
  1.550050981644e-04  3.161649521074e-01  
  1.550052944872e-04  3.161661457655e-01  
  1.550056871328e-04  3.161685330549e-01  
  1.550064724240e-04  3.161733075116e-01  
  1.550072560388e-04  3.161780716072e-01  
  1.550078817013e-04  3.161818752933e-01  
  1.550087443854e-04  3.161871197673e-01  
  1.550104697536e-04  3.161976081159e-01  
  1.550139204900e-04  3.162185824091e-01  
  1.550208219628e-04  3.162605213947e-01  
  1.550346249084e-04  3.163443609481e-01  
  1.550500000030e-04  3.164376894742e-01  
  1.550502000027e-04  3.164389030724e-01  
  1.550506000057e-04  3.164413302432e-01  
  1.550514000118e-04  3.164461844850e-01  
  1.550520000030e-04  3.164498249800e-01  
  1.550521600042e-04  3.164507957797e-01  
  1.550524800067e-04  3.164527373658e-01  
  1.550531200115e-04  3.164566204617e-01  
  1.550540000030e-04  3.164619594453e-01  
  1.550541280040e-04  3.164627360187e-01  
  1.550543840246e-04  3.164642892590e-01  
  1.550548960657e-04  3.164673957020e-01  
  1.550559201480e-04  3.164736083828e-01  
  1.550579683126e-04  3.164860329080e-01  
  1.550620646418e-04  3.165108785837e-01  
  1.550702573002e-04  3.165605563999e-01  
  1.550866426171e-04  3.166598579143e-01  
  1.551000000030e-04  3.167407555714e-01  
  1.551005000027e-04  3.167437828034e-01  
  1.551015000569e-04  3.167498373285e-01  
  1.551035001652e-04  3.167619457430e-01  
  1.551050000030e-04  3.167710249284e-01  
  1.551054000247e-04  3.167734463196e-01  
  1.551062000308e-04  3.167782887734e-01  
  1.551072000000e-04  3.167843413860e-01  
  1.551073000000e-04  3.167849466516e-01  
  1.551078000000e-04  3.167879729386e-01  
  1.551082000000e-04  3.167903939181e-01  
  1.551083000000e-04  3.167909991566e-01  
  1.551089000000e-04  3.167946305308e-01  
  1.551090000000e-04  3.167952357502e-01  
  1.551090598608e-04  3.167955980388e-01  
  1.551091364853e-04  3.167960617840e-01  
  1.551092242043e-04  3.167965926715e-01  
  1.551093728899e-04  3.167974925333e-01  
  1.551095321461e-04  3.167984563621e-01  
  1.551098337549e-04  3.168002816992e-01  
  1.551100000030e-04  3.168012878226e-01  
  1.551100483945e-04  3.168015806833e-01  
  1.551101451822e-04  3.168021664303e-01  
  1.551103387576e-04  3.168033379178e-01  
  1.551107259084e-04  3.168056808662e-01  
  1.551115002100e-04  3.168103666397e-01  
  1.551130488132e-04  3.168197377075e-01  
  1.551141261671e-04  3.168262567263e-01  
  1.551152931143e-04  3.168333175160e-01  
  1.551165388514e-04  3.168408546309e-01  
  1.551190303255e-04  3.168559276090e-01  
  1.551240132738e-04  3.168860685634e-01  
  1.551339791705e-04  3.169463304474e-01  
  1.551539109637e-04  3.170667741508e-01  
  1.551937745501e-04  3.173073413016e-01  
  1.552735017229e-04  3.177871948735e-01  
  1.554329560686e-04  3.187417813815e-01  
  1.557518647601e-04  3.206304872210e-01  
  1.562818215777e-04  3.237088417065e-01  
  1.568117783953e-04  3.267121189252e-01  
  1.573417352129e-04  3.296404375797e-01  
  1.578716920306e-04  3.324940081099e-01  
  1.584016488482e-04  3.352730160314e-01  
  1.589316056658e-04  3.379776833135e-01  
  1.594615624834e-04  3.406081833210e-01  
  1.599915193011e-04  3.431646588728e-01  
  1.600000000030e-04  3.432049686010e-01  
  1.600005000027e-04  3.432073445341e-01  
  1.600010000000e-04  3.432097203891e-01  
  1.600011000000e-04  3.432101955595e-01  
  1.600011251166e-04  3.432103149064e-01  
  1.600011753498e-04  3.432105535992e-01  
  1.600012758162e-04  3.432110309836e-01  
  1.600014767491e-04  3.432119857450e-01  
  1.600018786148e-04  3.432138952342e-01  
  1.600019000000e-04  3.432139968457e-01  
  1.600020000000e-04  3.432144719924e-01  
  1.600027000000e-04  3.432177979581e-01  
  1.600028000000e-04  3.432182730866e-01  
  1.600028182248e-04  3.432183596777e-01  
  1.600028546745e-04  3.432185328595e-01  
  1.600029068984e-04  3.432187809875e-01  
  1.600030113462e-04  3.432192772425e-01  
  1.600031268069e-04  3.432198258178e-01  
  1.600032670408e-04  3.432204920926e-01  
  1.600035227820e-04  3.432217071465e-01  
  1.600038860909e-04  3.432234332357e-01  
  1.600046127088e-04  3.432268853097e-01  
  1.600050000030e-04  3.432287252442e-01  
  1.600051241110e-04  3.432293148390e-01  
  1.600053723085e-04  3.432304939279e-01  
  1.600058687034e-04  3.432328520618e-01  
  1.600068614933e-04  3.432375681357e-01  
  1.600074448738e-04  3.432403392630e-01  
  1.600084767792e-04  3.432452407191e-01  
  1.600094148073e-04  3.432496960223e-01  
  1.600112908635e-04  3.432586059400e-01  
  1.600150429759e-04  3.432764229965e-01  
  1.600225472006e-04  3.433120460092e-01  
  1.600375556502e-04  3.433832476729e-01  
  1.600500000030e-04  3.434422401268e-01  
  1.600502000027e-04  3.434431878884e-01  
  1.600506000057e-04  3.434450833879e-01  
  1.600514000118e-04  3.434488742827e-01  
  1.600520000030e-04  3.434517172879e-01  
  1.600521600042e-04  3.434524754214e-01  
  1.600524800067e-04  3.434539916708e-01  
  1.600531200115e-04  3.434570240976e-01  
  1.600540000030e-04  3.434611934375e-01  
  1.600541280040e-04  3.434617998790e-01  
  1.600543840246e-04  3.434630128325e-01  
  1.600548960657e-04  3.434654386943e-01  
  1.600559201480e-04  3.434702902264e-01  
  1.600579683126e-04  3.434799924713e-01  
  1.600620646418e-04  3.434993936490e-01  
  1.600702573002e-04  3.435381827919e-01  
  1.600866426171e-04  3.436157081939e-01  
  1.601000000030e-04  3.436788551050e-01  
  1.601005000027e-04  3.436812179081e-01  
  1.601015000569e-04  3.436859435081e-01  
  1.601035001652e-04  3.436953940737e-01  
  1.601050000030e-04  3.437024802139e-01  
  1.601054000247e-04  3.437043700452e-01  
  1.601062000308e-04  3.437081494261e-01  
  1.601072000000e-04  3.437128732505e-01  
  1.601073000000e-04  3.437133456342e-01  
  1.601078000000e-04  3.437157075103e-01  
  1.601082000000e-04  3.437175969644e-01  
  1.601083000000e-04  3.437180693215e-01  
  1.601089000000e-04  3.437209034084e-01  
  1.601090000000e-04  3.437213757490e-01  
  1.601090603613e-04  3.437216608576e-01  
  1.601091372420e-04  3.437220239918e-01  
  1.601092253801e-04  3.437224402968e-01  
  1.601093798399e-04  3.437231698573e-01  
  1.601095433802e-04  3.437239422993e-01  
  1.601098481555e-04  3.437253818107e-01  
  1.601100000030e-04  3.437260990064e-01  
  1.601100368228e-04  3.437262729101e-01  
  1.601101104672e-04  3.437266207387e-01  
  1.601102577558e-04  3.437273163914e-01  
  1.601105523332e-04  3.437287076809e-01  
  1.601111414878e-04  3.437314901921e-01  
  1.601123197971e-04  3.437370549409e-01  
  1.601138775273e-04  3.437444110081e-01  
  1.601144093125e-04  3.437469221096e-01  
  1.601154728829e-04  3.437519440923e-01  
  1.601176000236e-04  3.437619871619e-01  
  1.601218543051e-04  3.437820697419e-01  
  1.601303628682e-04  3.438222206504e-01  
  1.601473799943e-04  3.439024654514e-01  
  1.601814142464e-04  3.440627270248e-01  
  1.602494827508e-04  3.443823383159e-01  
  1.603856197594e-04  3.450179148939e-01  
  1.606578937768e-04  3.462744974672e-01  
  1.611878505944e-04  3.486647308398e-01  
  1.617178074120e-04  3.509816808269e-01  
  1.622477642296e-04  3.532255472855e-01  
  1.627777210473e-04  3.553964905730e-01  
  1.633076778649e-04  3.574948221670e-01  
  1.638376346825e-04  3.595207460957e-01  
  1.643675915002e-04  3.614744868314e-01  
  1.648975483178e-04  3.633562194996e-01  
  1.650000000030e-04  3.637117145854e-01  
  1.650005000027e-04  3.637134429240e-01  
  1.650010000000e-04  3.637151711874e-01  
  1.650011000000e-04  3.637155168417e-01  
  1.650011251166e-04  3.637156036577e-01  
  1.650011753498e-04  3.637157772894e-01  
  1.650012758162e-04  3.637161245501e-01  
  1.650014767491e-04  3.637168190665e-01  
  1.650018786148e-04  3.637182080669e-01  
  1.650019000000e-04  3.637182819813e-01  
  1.650020000000e-04  3.637186276112e-01  
  1.650027000000e-04  3.637210469516e-01  
  1.650028000000e-04  3.637213925621e-01  
  1.650028182277e-04  3.637214555586e-01  
  1.650028546832e-04  3.637215815520e-01  
  1.650029069071e-04  3.637217620415e-01  
  1.650030113549e-04  3.637221230197e-01  
  1.650031227993e-04  3.637225081742e-01  
  1.650032850823e-04  3.637230690227e-01  
  1.650034899034e-04  3.637237768727e-01  
  1.650038995456e-04  3.637251925372e-01  
  1.650047188301e-04  3.637280237437e-01  
  1.650050000030e-04  3.637289953543e-01  
  1.650050965253e-04  3.637293288867e-01  
  1.650052895652e-04  3.637299959306e-01  
  1.650056756449e-04  3.637313299932e-01  
  1.650064478045e-04  3.637339980051e-01  
  1.650072743533e-04  3.637368537745e-01  
  1.650076511198e-04  3.637381554668e-01  
  1.650084046529e-04  3.637407587406e-01  
  1.650099117191e-04  3.637459648514e-01  
  1.650129258515e-04  3.637563753344e-01  
  1.650189541162e-04  3.637771893549e-01  
  1.650310106458e-04  3.638187895703e-01  
  1.650500000030e-04  3.638842358352e-01  
  1.650502000027e-04  3.638849246308e-01  
  1.650506000057e-04  3.638863021986e-01  
  1.650514000118e-04  3.638890572411e-01  
  1.650520000030e-04  3.638911233761e-01  
  1.650521600042e-04  3.638916743377e-01  
  1.650524800067e-04  3.638927762498e-01  
  1.650531200115e-04  3.638949799978e-01  
  1.650540000030e-04  3.638980099299e-01  
  1.650541280040e-04  3.638984506385e-01  
  1.650543840246e-04  3.638993320989e-01  
  1.650548960657e-04  3.639010949805e-01  
  1.650559201480e-04  3.639046205512e-01  
  1.650579683126e-04  3.639116708971e-01  
  1.650620646418e-04  3.639257683860e-01  
  1.650702573002e-04  3.639539505256e-01  
  1.650866426171e-04  3.640102634508e-01  
  1.651000000030e-04  3.640561193488e-01  
  1.651005000027e-04  3.640578349297e-01  
  1.651015000569e-04  3.640612660323e-01  
  1.651035001652e-04  3.640681276163e-01  
  1.651050000030e-04  3.640732723537e-01  
  1.651054000247e-04  3.640746443967e-01  
  1.651062000308e-04  3.640773882550e-01  
  1.651072000000e-04  3.640808177296e-01  
  1.651073000000e-04  3.640811606760e-01  
  1.651078000000e-04  3.640828753622e-01  
  1.651082000000e-04  3.640842470632e-01  
  1.651083000000e-04  3.640845899833e-01  
  1.651089000000e-04  3.640866474463e-01  
  1.651090000000e-04  3.640869903467e-01  
  1.651090598608e-04  3.640871956085e-01  
  1.651091364853e-04  3.640874583531e-01  
  1.651092242043e-04  3.640877591378e-01  
  1.651093728899e-04  3.640882689706e-01  
  1.651095321461e-04  3.640888150411e-01  
  1.651098337549e-04  3.640898492035e-01  
  1.651100000030e-04  3.640904192304e-01  
  1.651100483945e-04  3.640905851529e-01  
  1.651101451822e-04  3.640909170108e-01  
  1.651103387576e-04  3.640915807198e-01  
  1.651107259084e-04  3.640929081070e-01  
  1.651115002100e-04  3.640955627688e-01  
  1.651130488132e-04  3.641008716379e-01  
